Cash,Category,EmpID,Flavor,Product,Price,ProdID,Quantity,ReceiptNo,SaleDate,StoreID,Type,Weekend,City,State,Street,Zip
TRUE,Cookie,15,Lemon,Lemon Cookie,0.79,24,2,55,11-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Lemonade,15,Lemon,Lemon Lemonade,3.25,40,3,55,11-Jan-00,15,Drink,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Lemonade,15,Raspberry,Raspberry Lemonade,3.25,41,3,55,11-Jan-00,15,Drink,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Tea,15,Green,Green Tea,1.85,43,4,55,11-Jan-00,15,Drink,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Juice,15,Orange,Orange Juice,2.75,42,5,56,3-Jan-00,15,Drink,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Croissant,15,Cheese,Cheese Croissant,1.75,33,2,56,3-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Frappuccino,15,Vanilla,Vanilla Frappuccino,3.85,47,4,56,3-Jan-00,15,Drink,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Tea,15,Green,Green Tea,1.85,43,5,56,3-Jan-00,15,Drink,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Tart,14,Berry,Berry Tart,3.25,14,3,57,19-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Water,14,Bottled,Bottled Water,1.8,44,4,57,19-Jan-00,14,Drink,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Croissant,14,Cheese,Cheese Croissant,1.75,33,3,57,19-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Cookie,17,Gongolais,Gongolais Cookie,1.15,22,3,58,8-Jan-00,17,Food,TRUE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Lemonade,17,Raspberry,Raspberry Lemonade,3.25,41,1,58,8-Jan-00,17,Drink,TRUE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cookie,17,Walnut,Walnut Cookie,0.79,29,2,58,8-Jan-00,17,Food,TRUE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Tart,17,Blackberry,Blackberry Tart,3.25,15,4,58,8-Jan-00,17,Food,TRUE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cookie,17,Tuile,Tuile Cookie,1.25,28,4,58,8-Jan-00,17,Food,TRUE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cookie,8,Tuile,Tuile Cookie,1.25,28,2,59,19-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Cookie,8,Marzipan,Marzipan Cookie,1.25,27,4,59,19-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Cookie,48,Walnut,Walnut Cookie,0.79,29,5,60,18-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Croissant,48,Apricot,Apricot Croissant,1.45,32,4,60,18-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cookie,48,Marzipan,Marzipan Cookie,1.25,27,3,60,18-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cake,15,Casino,Casino Cake,15.95,2,1,61,11-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Twist,15,Almond,Almond Twist,1.15,37,1,61,11-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Tart,24,Cherry,Cherry Tart,3.25,18,4,62,3-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
TRUE,Danish,24,Apricot,Apricot Danish,1.15,35,3,62,3-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
TRUE,Cake,24,Opera,Opera Cake,15.95,3,4,62,3-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
TRUE,Cake,24,Chocolate,Chocolate Cake,8.95,0,1,62,3-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
TRUE,Tart,4,Blueberry,Blueberry Tart,3.25,16,1,63,10-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Cake,4,Chocolate,Chocolate Cake,8.95,0,3,63,10-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Cake,29,Lemon,Lemon Cake,8.95,1,5,64,13-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
FALSE,Tart,29,Lemon,Lemon Tart,3.25,19,2,64,13-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Meringue,1,Vanilla,Vanilla Meringue,1.15,26,1,65,8-Sep-00,1,Food,TRUE,San Francisco,CA,150 Hayes St,94171
TRUE,Cake,1,Lemon,Lemon Cake,8.95,1,5,65,8-Sep-00,1,Food,TRUE,San Francisco,CA,150 Hayes St,94171
TRUE,Meringue,8,Chocolate,Chocolate Meringue,1.25,25,5,66,18-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Tea,14,Green,Green Tea,1.85,43,2,67,12-Jan-00,14,Drink,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Coffee,14,Hot,Hot Coffee,2.15,45,3,67,12-Jan-00,14,Drink,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Tart,14,Pecan,Pecan Tart,3.75,20,1,67,12-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
TRUE,Cake,37,Strawberry,Strawberry Cake,11.95,4,4,68,18-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
TRUE,Cake,37,Napoleon,Napoleon Cake,13.49,9,1,68,18-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
TRUE,Frappuccino,37,Vanilla,Vanilla Frappuccino,3.85,47,5,68,18-Jan-00,11,Drink,FALSE,Sacramento,CA,1420 15th st,94211
TRUE,Cookie,37,Tuile,Tuile Cookie,1.25,28,2,68,18-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
TRUE,Croissant,37,Apple,Apple Croissant,1.45,31,3,68,18-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
TRUE,Tart,37,Blueberry,Blueberry Tart,3.25,16,5,68,18-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
TRUE,Cake,14,Chocolate,Chocolate Cake,8.95,0,3,69,18-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
TRUE,Coffee,14,Chocolate,Chocolate Coffee,2.45,46,3,69,18-Jan-00,14,Drink,FALSE,Seattle,WA,550 Thomas St,98111
TRUE,Cake,14,Casino,Casino Cake,15.95,2,3,69,18-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Tart,18,Blueberry,Blueberry Tart,3.25,16,1,70,16-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Croissant,18,Apricot,Apricot Croissant,1.45,32,3,70,16-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Coffee,18,Hot,Hot Coffee,2.15,45,1,70,16-Jan-00,18,Drink,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Cookie,18,Gongolais,Gongolais Cookie,1.15,22,2,70,16-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Eclair,16,Coffee,Coffee Eclair,3.5,7,5,71,6-Jan-00,16,Food,FALSE,Reno,NV,446 Center St,89507
FALSE,Pie,16,Apple,Apple Pie,5.25,11,1,71,6-Jan-00,16,Food,FALSE,Reno,NV,446 Center St,89507
FALSE,Twist,16,Almond,Almond Twist,1.15,37,5,71,6-Jan-00,16,Food,FALSE,Reno,NV,446 Center St,89507
FALSE,Coffee,16,Hot,Hot Coffee,2.15,45,3,71,6-Jan-00,16,Drink,FALSE,Reno,NV,446 Center St,89507
FALSE,Cookie,16,Ganache,Ganache Cookie,1.15,21,4,71,6-Jan-00,16,Food,FALSE,Reno,NV,446 Center St,89507
FALSE,Croissant,50,Apple,Apple Croissant,1.45,31,3,72,12-Jan-00,19,Food,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Tart,46,Blueberry,Blueberry Tart,3.25,16,3,73,25-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
TRUE,Croissant,46,Apricot,Apricot Croissant,1.45,32,2,73,25-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
TRUE,Coffee,46,Hot,Hot Coffee,2.15,45,5,73,25-Jan-00,17,Drink,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
TRUE,Danish,46,Apricot,Apricot Danish,1.15,35,1,73,25-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
TRUE,Danish,46,Apple,Apple Danish,1.15,36,2,73,25-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
TRUE,Cake,46,Napoleon,Napoleon Cake,13.49,9,1,73,25-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
TRUE,Tart,14,Cherry,Cherry Tart,3.25,18,1,74,16-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
TRUE,Danish,14,Apricot,Apricot Danish,1.15,35,4,74,16-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
TRUE,Cake,14,Opera,Opera Cake,15.95,3,2,74,16-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
TRUE,Tart,14,Blackberry,Blackberry Tart,3.25,15,3,74,16-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
TRUE,Meringue,14,Chocolate,Chocolate Meringue,1.25,25,5,74,16-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Eclair,27,Coffee,Coffee Eclair,3.5,7,3,75,29-Jan-00,4,Food,TRUE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Pie,27,Apple,Apple Pie,5.25,11,4,75,29-Jan-00,4,Food,TRUE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Twist,27,Almond,Almond Twist,1.15,37,5,75,29-Jan-00,4,Food,TRUE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Coffee,27,Hot,Hot Coffee,2.15,45,5,75,29-Jan-00,4,Drink,TRUE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Cookie,5,Raspberry,Raspberry Cookie,1.09,23,5,76,19-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Cookie,5,Lemon,Lemon Cookie,0.79,24,1,76,19-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Lemonade,5,Lemon,Lemon Lemonade,3.25,40,1,76,19-Jan-00,5,Drink,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Lemonade,5,Raspberry,Raspberry Lemonade,3.25,41,4,76,19-Jan-00,5,Drink,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Tea,5,Green,Green Tea,1.85,43,2,76,19-Jan-00,5,Drink,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Cake,20,Truffle,Truffle Cake,15.95,5,2,77,1-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Danish,20,Apple,Apple Danish,1.15,36,4,77,1-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cake,20,Casino,Casino Cake,15.95,2,5,77,1-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cookie,20,Tuile,Tuile Cookie,1.25,28,3,77,1-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Tart,20,Apple,Apple Tart,3.25,12,1,77,1-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cookie,25,Gongolais,Gongolais Cookie,1.15,22,1,78,5-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Cake,25,Truffle,Truffle Cake,15.95,5,3,78,5-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Croissant,25,Apple,Apple Croissant,1.45,31,1,78,5-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Lemonade,25,Raspberry,Raspberry Lemonade,3.25,41,1,78,5-Jan-00,2,Drink,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Tea,13,Green,Green Tea,1.85,43,2,79,7-Jan-00,13,Drink,TRUE,Portland,OR,678 Burnside St,97209
TRUE,Croissant,17,Almond,Almond Croissant,1.45,30,4,80,28-Jan-00,17,Food,TRUE,Las Vegas,NV,4122 Rainbow Blvd,89101
TRUE,Tart,17,Blackberry,Blackberry Tart,3.25,15,1,80,28-Jan-00,17,Food,TRUE,Las Vegas,NV,4122 Rainbow Blvd,89101
TRUE,Cookie,17,Ganache,Ganache Cookie,1.15,21,3,80,28-Jan-00,17,Food,TRUE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cake,23,Chocolate,Chocolate Cake,8.95,0,1,81,26-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Cookie,5,Tuile,Tuile Cookie,1.25,28,3,82,20-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Water,5,Bottled,Bottled Water,1.8,44,2,82,20-Jan-00,5,Drink,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Tea,5,Green,Green Tea,1.85,43,3,82,20-Jan-00,5,Drink,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Cake,5,Strawberry,Strawberry Cake,11.95,4,5,82,20-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Tart,20,Chocolate,Chocolate Tart,3.75,17,5,83,5-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Frappuccino,20,Vanilla,Vanilla Frappuccino,3.85,47,4,83,5-Jan-00,20,Drink,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cookie,20,Walnut,Walnut Cookie,0.79,29,3,83,5-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Tart,9,Berry,Berry Tart,3.25,14,4,84,28-Jan-00,9,Food,TRUE,Monterey,CA,730 Park Ave,93943
FALSE,Water,9,Bottled,Bottled Water,1.8,44,5,84,28-Jan-00,9,Drink,TRUE,Monterey,CA,730 Park Ave,93943
FALSE,Twist,9,Almond,Almond Twist,1.15,37,3,84,28-Jan-00,9,Food,TRUE,Monterey,CA,730 Park Ave,93943
TRUE,Cookie,5,Gongolais,Gongolais Cookie,1.15,22,3,85,25-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Cake,5,Truffle,Truffle Cake,15.95,5,3,85,25-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Frappuccino,5,Vanilla,Vanilla Frappuccino,3.85,47,4,85,25-Jan-00,5,Drink,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Lemonade,5,Raspberry,Raspberry Lemonade,3.25,41,1,85,25-Jan-00,5,Drink,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Tart,16,Blueberry,Blueberry Tart,3.25,16,4,86,4-Jan-00,16,Food,FALSE,Reno,NV,446 Center St,89507
TRUE,Croissant,16,Apricot,Apricot Croissant,1.45,32,5,86,4-Jan-00,16,Food,FALSE,Reno,NV,446 Center St,89507
TRUE,Coffee,16,Hot,Hot Coffee,2.15,45,4,86,4-Jan-00,16,Drink,FALSE,Reno,NV,446 Center St,89507
TRUE,Danish,16,Blueberry,Blueberry Danish,1.15,39,1,86,4-Jan-00,16,Food,FALSE,Reno,NV,446 Center St,89507
FALSE,Danish,25,Apricot,Apricot Danish,1.15,35,2,87,11-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Cake,25,Casino,Casino Cake,15.95,2,5,87,11-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Cookie,20,Gongolais,Gongolais Cookie,1.15,22,3,88,22-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cake,20,Truffle,Truffle Cake,15.95,5,5,88,22-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Soda,20,Cherry,Cherry Soda,1.29,48,1,88,22-Jan-00,20,Drink,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Frappuccino,20,Vanilla,Vanilla Frappuccino,3.85,47,1,88,22-Jan-00,20,Drink,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Tart,25,Blueberry,Blueberry Tart,3.25,16,4,89,6-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Croissant,25,Apricot,Apricot Croissant,1.45,32,5,89,6-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Coffee,25,Hot,Hot Coffee,2.15,45,3,89,6-Jan-00,2,Drink,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Croissant,36,Cheese,Cheese Croissant,1.75,33,1,90,23-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Tart,36,Apple,Apple Tart,3.25,12,4,90,23-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Bear Claw,36,Almond,Almond Bear Claw,1.95,38,1,90,23-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Croissant,36,Apricot,Apricot Croissant,1.45,32,2,90,23-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Croissant,36,Almond,Almond Croissant,1.45,30,3,90,23-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Tart,36,Chocolate,Chocolate Tart,3.75,17,2,90,23-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
TRUE,Tart,9,Blueberry,Blueberry Tart,3.25,16,3,91,2-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
TRUE,Croissant,9,Apricot,Apricot Croissant,1.45,32,4,91,2-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
TRUE,Coffee,9,Hot,Hot Coffee,2.15,45,4,91,2-Jan-00,9,Drink,FALSE,Monterey,CA,730 Park Ave,93943
TRUE,Eclair,9,Coffee,Coffee Eclair,3.5,7,3,91,2-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Tart,18,Cherry,Cherry Tart,3.25,18,1,92,24-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Danish,18,Apricot,Apricot Danish,1.15,35,1,92,24-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Cake,18,Opera,Opera Cake,15.95,3,4,92,24-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Water,18,Bottled,Bottled Water,1.8,44,3,92,24-Jan-00,18,Drink,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
TRUE,Cookie,20,Ganache,Ganache Cookie,1.15,21,4,93,25-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
TRUE,Cookie,20,Lemon,Lemon Cookie,0.79,24,1,93,25-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
TRUE,Cake,20,Casino,Casino Cake,15.95,2,3,93,25-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cake,43,Napoleon,Napoleon Cake,13.49,9,4,94,8-Jan-00,12,Food,TRUE,Stockton,CA,300 Oak St,95208
FALSE,Tart,43,Blueberry,Blueberry Tart,3.25,16,4,94,8-Jan-00,12,Food,TRUE,Stockton,CA,300 Oak St,95208
FALSE,Cookie,43,Raspberry,Raspberry Cookie,1.09,23,2,94,8-Jan-00,12,Food,TRUE,Stockton,CA,300 Oak St,95208
FALSE,Croissant,43,Almond,Almond Croissant,1.45,30,1,94,8-Jan-00,12,Food,TRUE,Stockton,CA,300 Oak St,95208
FALSE,Cake,15,Lemon,Lemon Cake,8.95,1,3,95,18-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Cake,15,Napoleon,Napoleon Cake,13.49,9,1,95,18-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Cookie,15,Raspberry,Raspberry Cookie,1.09,23,1,95,18-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Cookie,14,Tuile,Tuile Cookie,1.25,28,1,96,21-Jan-00,14,Food,TRUE,Seattle,WA,550 Thomas St,98111
FALSE,Cookie,14,Marzipan,Marzipan Cookie,1.25,27,5,96,21-Jan-00,14,Food,TRUE,Seattle,WA,550 Thomas St,98111
FALSE,Cookie,14,Lemon,Lemon Cookie,0.79,24,3,96,21-Jan-00,14,Food,TRUE,Seattle,WA,550 Thomas St,98111
TRUE,Tea,5,Green,Green Tea,1.85,43,1,97,4-Jan-00,5,Drink,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Meringue,5,Chocolate,Chocolate Meringue,1.25,25,4,97,4-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Bear Claw,5,Almond,Almond Bear Claw,1.95,38,5,97,4-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Croissant,5,Apricot,Apricot Croissant,1.45,32,1,97,4-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Tart,35,Cherry,Cherry Tart,3.25,18,2,98,13-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Cake,9,Lemon,Lemon Cake,8.95,1,2,99,24-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Lemonade,9,Lemon,Lemon Lemonade,3.25,40,2,99,24-Jan-00,9,Drink,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Croissant,9,Apple,Apple Croissant,1.45,31,2,99,24-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Tart,9,Almond,Almond Tart,3.75,10,5,99,24-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Tart,9,Blueberry,Blueberry Tart,3.25,16,1,99,24-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Cookie,9,Ganache,Ganache Cookie,1.15,21,1,99,24-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
TRUE,Juice,3,Orange,Orange Juice,2.75,42,3,100,4-Jan-00,3,Drink,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
TRUE,Croissant,3,Cheese,Cheese Croissant,1.75,33,5,100,4-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Cake,24,Napoleon,Napoleon Cake,13.49,9,4,101,10-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Cake,20,Strawberry,Strawberry Cake,11.95,4,3,102,29-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cake,20,Napoleon,Napoleon Cake,13.49,9,5,102,29-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Tart,20,Blackberry,Blackberry Tart,3.25,15,4,102,29-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Bear Claw,20,Almond,Almond Bear Claw,1.95,38,4,102,29-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cookie,20,Marzipan,Marzipan Cookie,1.25,27,5,102,29-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Eclair,20,Chocolate,Chocolate Eclair,3.25,6,4,102,29-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cookie,20,Raspberry,Raspberry Cookie,1.09,23,3,102,29-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
TRUE,Cookie,26,Tuile,Tuile Cookie,1.25,28,3,103,13-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Cookie,26,Marzipan,Marzipan Cookie,1.25,27,2,103,13-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Cake,26,Opera,Opera Cake,15.95,3,1,103,13-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Frappuccino,26,Vanilla,Vanilla Frappuccino,3.85,47,4,103,13-Jan-00,4,Drink,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Tart,26,Pecan,Pecan Tart,3.75,20,2,103,13-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Tart,14,Berry,Berry Tart,3.25,14,1,104,25-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Water,14,Bottled,Bottled Water,1.8,44,3,104,25-Jan-00,14,Drink,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Tart,14,Blackberry,Blackberry Tart,3.25,15,1,104,25-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Tart,20,Chocolate,Chocolate Tart,3.75,17,1,105,2-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Frappuccino,20,Vanilla,Vanilla Frappuccino,3.85,47,3,105,2-Jan-00,20,Drink,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cookie,20,Walnut,Walnut Cookie,0.79,29,2,105,2-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cookie,41,Tuile,Tuile Cookie,1.25,28,4,106,11-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Cookie,41,Marzipan,Marzipan Cookie,1.25,27,5,106,11-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
TRUE,Tart,20,Apple,Apple Tart,3.25,12,4,107,2-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
TRUE,Croissant,20,Apple,Apple Croissant,1.45,31,1,107,2-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
TRUE,Danish,20,Apple,Apple Danish,1.15,36,2,107,2-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
TRUE,Eclair,20,Vanilla,Vanilla Eclair,3.25,8,2,107,2-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
TRUE,Danish,20,Apricot,Apricot Danish,1.15,35,5,107,2-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Tart,45,Cherry,Cherry Tart,3.25,18,3,108,2-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Danish,45,Blueberry,Blueberry Danish,1.15,39,2,108,2-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
